95.58,99.5,133.26,124.82,113.28999999999999,115.96698789999937,16:03:13
95.88,99.79,133.69,125.1,113.61500000000001,116.47533240000485,16:03:13
95.96,99.87,133.79,125.16,113.695,116.98815380000451,16:03:14
95.79,99.71,133.54,124.83,113.46749999999999,117.52205620000314,16:03:14
95.87,99.81,133.75,124.91,113.58500000000001,118.05203469999833,16:03:15
96.18,100.13,134.08,125.18,113.8925,118.58088720000524,16:03:15
96.36,100.32,134.3,125.22,114.05000000000001,119.10842970000522,16:03:16
96.43,100.4,134.4,125.3,114.13250000000001,119.63889279999421,16:03:16
96.62,100.49,134.52,125.34,114.2425,120.16903730000195,16:03:17
96.69,100.68,134.72,125.43,114.38000000000001,120.69698569999309,16:03:17
96.66,100.63,134.69,125.34,114.33000000000001,121.23236809999798,16:03:18
96.81,100.72,134.79,125.37,114.4225,121.73485860000073,16:03:19
96.93,100.95,135.04,125.5,114.60499999999999,122.24414270000125,16:03:19
97.01,101.05,135.17,125.54,114.69250000000001,122.77205959999992,16:03:20
97.55,101.52,135.65,125.97,115.17250000000001,123.28288410000096,16:03:20
97.64,101.7,135.85,126.04,115.3075,123.79896539999754,16:03:21
97.39,101.45,135.6,125.74,115.045,124.32889109999815,16:03:21
97.56,101.66,135.7,125.77,115.17249999999999,124.8588380000001,16:03:22
97.69,101.77,135.92,125.9,115.32,125.38889610000479,16:03:22
97.77,101.88,136.02,125.94,115.40249999999999,125.91798240000207,16:03:23
98.05,102.16,136.22,126.07,115.62499999999999,126.42484110000078,16:03:23
98.12,102.25,136.42,126.15,115.73499999999999,126.93884560000151,16:03:24
98.07,102.2,136.38,126.05,115.675,127.44496599999547,16:03:24
98.24,102.38,136.48,126.08,115.795,127.95796030000201,16:03:25
98.38,102.53,136.74,126.22,115.9675,128.48292900000524,16:03:25
98.46,102.63,136.85,126.25,116.04749999999999,129.0129575000028,16:03:26
98.64,102.79,137.05,126.28,116.19,129.5429667999997,16:03:26
98.7,102.88,137.14,126.36,116.27,130.07299040000362,16:03:27
98.87,102.98,137.25,126.39,116.3725,130.6028149000049,16:03:27
98.96,103.15,137.45,126.47,116.5075,131.13085560000036,16:03:28
99.0,103.2,137.52,126.47,116.54750000000001,131.66608529999212,16:03:28
99.36,103.57,137.81,126.71,116.8625,132.18007269999362,16:03:29
99.46,103.67,138.02,126.79,116.985,132.7229570000054,16:03:30
99.36,103.59,137.94,126.65,116.88499999999999,133.26098479999928,16:03:30
99.53,103.77,138.15,126.69,117.03500000000001,133.79092630000378,16:03:31
99.5,103.76,138.12,126.64,117.005,134.32698329999403,16:03:31
99.67,103.83,138.24,126.67,117.1025,134.85692419999395,16:03:32
99.86,104.13,138.55,126.87,117.3525,135.38663540000562,16:03:32
99.95,104.22,138.64,126.9,117.42750000000001,135.91794949999894,16:03:33
100.1,104.38,138.74,126.93,117.53750000000001,136.44617969999672,16:03:33
100.19,104.48,138.93,127.01,117.6525,136.97597149999638,16:03:34
100.2,104.49,138.95,126.95,117.6475,137.5139377000014,16:03:34
100.35,104.66,139.13,126.99,117.7825,138.0430020000058,16:03:35
100.58,104.91,139.39,127.22,118.025,138.57203139999183,16:03:35
100.75,104.99,139.49,127.25,118.12,139.10015949999797,16:03:36
100.71,105.04,139.56,127.2,118.1275,139.63005350000458,16:03:36
100.78,105.13,139.64,127.21,118.18999999999998,140.16006870000274,16:03:37
100.93,105.29,139.75,127.26,118.3075,140.69004600000335,16:03:37
101.16,105.51,140.07,127.47,118.55250000000001,141.2301507999946,16:03:38
101.23,105.59,140.17,127.5,118.6225,141.76010959999985,16:03:39
101.39,105.76,140.39,127.55,118.7725,142.2903016999917,16:03:39
101.48,105.85,140.47,127.61,118.85249999999999,142.81843460000528,16:03:40
101.57,105.93,140.56,127.64,118.925,143.33005319999938,16:03:40
101.72,106.08,140.75,127.68,119.0575,143.84014689999458,16:03:41
101.81,106.17,140.84,127.74,119.14000000000001,144.36431099999754,16:03:41
101.95,106.25,140.94,127.77,119.22749999999999,144.89304999999877,16:03:42
102.07,106.46,141.16,127.87,119.38999999999999,145.42288630000257,16:03:42
102.16,106.56,141.25,127.91,119.47,145.95284600000014,16:03:43
102.23,106.65,141.27,127.86,119.5025,146.48212640000565,16:03:43
102.3,106.72,141.45,127.9,119.5925,147.0102942999947,16:03:44
102.36,106.79,141.51,127.92,119.645,147.54899779999687,16:03:44
102.51,106.96,141.69,127.94,119.77499999999999,148.07900100000552,16:03:45
102.32,106.78,141.49,127.73,119.58000000000001,148.6130159000022,16:03:45
102.48,106.85,141.58,127.75,119.66499999999999,149.142439999996,16:03:46
102.75,107.22,141.96,128.02,119.98750000000001,149.67296100000385,16:03:46
102.82,107.31,142.06,128.04,120.0575,150.20297450000362,16:03:47
102.96,107.47,142.15,128.07,120.16250000000001,150.73243629999342,16:03:48
103.04,107.55,142.34,128.13,120.265,151.26226859999588,16:03:48
103.11,107.64,142.41,128.17,120.33249999999998,151.7920318999968,16:03:49
103.32,107.87,142.67,128.25,120.5275,152.3240475000057,16:03:49
103.39,107.95,142.75,128.32,120.6025,152.85211849999905,16:03:50
103.6,108.09,142.9,128.4,120.7475,153.3794421000057,16:03:50
103.69,108.24,143.07,128.46,120.86500000000001,153.90832819999196,16:03:51
103.66,108.21,143.04,128.38,120.82249999999999,154.446938699999,16:03:51
103.81,108.38,143.13,128.41,120.9325,154.97706760000437,16:03:52
103.93,108.51,143.37,128.54,121.0875,155.51441059999343,16:03:52
104.02,108.59,143.45,128.56,121.155,156.0447678999917,16:03:53
103.93,108.5,143.39,128.35,121.04249999999999,156.5740061999968,16:03:53
104.0,108.6,143.47,128.41,121.12,157.10214230000565,16:03:54
104.15,108.66,143.56,128.43,121.2,157.63192620000336,16:03:54
104.23,108.84,143.71,128.5,121.32,158.16212520000408,16:03:55
104.31,108.92,143.79,128.53,121.38749999999999,158.69207509999978,16:03:55
104.51,109.16,143.96,128.63,121.565,159.22607540000172,16:03:56
104.6,109.24,144.12,128.68,121.66,159.7541535999917,16:03:57
104.88,109.54,144.43,128.94,121.9475,160.28416110000398,16:03:57
105.02,109.68,144.6,128.97,122.0675,160.81411949999165,16:03:58
104.95,109.6,144.52,128.85,121.98000000000002,161.31840200000443,16:03:58
105.01,109.68,144.61,128.87,122.0425,161.83618699999352,16:03:59
105.25,109.94,144.87,129.01,122.2675,162.36817800000426,16:03:59
105.33,110.02,144.95,129.06,122.33999999999999,162.8980753999931,16:04:00
105.34,109.97,144.91,128.97,122.29750000000001,163.42808169999626,16:04:00
105.4,110.12,145.08,129.02,122.405,163.95912139999564,16:04:01
105.66,110.4,145.36,129.25,122.6675,164.49688859999878,16:04:01
105.8,110.56,145.46,129.28,122.775,165.02408010000363,16:04:02
105.74,110.51,145.5,129.21,122.74000000000001,165.55898459999298,16:04:02
105.82,110.6,145.58,129.23,122.8075,166.0879927999922,16:04:03
105.88,110.66,145.66,129.19,122.8475,166.61803319999308,16:04:03
105.93,110.74,145.75,129.24,122.915,167.1459892999992,16:04:04
106.08,110.81,145.83,129.26,122.995,167.67622789999587,16:04:04
106.36,111.19,146.22,129.51,123.32,168.19014039999456,16:04:05
106.44,111.27,146.3,129.56,123.3925,168.70813260000432,16:04:06
106.38,111.13,146.17,129.38,123.26499999999999,169.2263471000042,16:04:06
106.44,111.28,146.33,129.44,123.3725,169.75631680000515,16:04:07
106.63,111.48,146.52,129.57,123.55,170.28608219999296,16:04:07
106.77,111.61,146.6,129.6,123.64500000000001,170.81491410000308,16:04:08
106.79,111.65,146.72,129.61,123.6925,171.35407349999878,16:04:08
106.87,111.73,146.79,129.63,123.755,171.88286620000144,16:04:09
107.06,111.92,146.99,129.69,123.915,172.41444480000064,16:04:09
107.12,112.0,147.06,129.74,123.98,172.94402999999875,16:04:10
107.44,112.24,147.33,129.95,124.24,173.47397669999918,16:04:10
107.5,112.38,147.48,130.0,124.34,173.99890289999894,16:04:11
107.26,112.15,147.22,129.7,124.0825,174.54007610000554,16:04:11
107.38,112.29,147.29,129.74,124.17500000000001,175.06830199999968,16:04:12
107.5,112.4,147.49,129.82,124.3025,175.57806549999805,16:04:12
107.58,112.48,147.58,129.85,124.3725,176.08701309999742,16:04:13
107.75,112.69,147.71,129.93,124.52,176.61800489999587,16:04:13
107.84,112.77,147.87,129.99,124.6175,177.14614260000235,16:04:14
107.81,112.73,147.84,129.9,124.57,177.65597569999227,16:04:14
108.07,113.0,148.05,130.06,124.795,178.16603249999753,16:04:15
108.11,113.06,148.2,130.11,124.87,178.67607449999196,16:04:15
108.07,113.01,148.15,130.01,124.81,179.1861734999984,16:04:16
108.2,113.15,148.23,130.02,124.9,179.7140858000057,16:04:17
108.5,113.44,148.6,130.3,125.21,180.22100679999858,16:04:17
108.56,113.52,148.68,130.33,125.27250000000001,180.73416680000082,16:04:18
108.7,113.66,148.76,130.36,125.37,181.26801479999267,16:04:18
108.75,113.72,148.91,130.4,125.445,181.79562299999816,16:04:19
108.69,113.66,148.85,130.31,125.3775,182.3250696000032,16:04:19
108.82,113.8,149.0,130.32,125.485,182.85434389999136,16:04:20
